document_name,document_group,issue_or_prepare_place,issue_channel,submit_to,submit_to_local_task_key,submit_to_graph_function_key,required_for,when_needed,prerequisite_summary,graph_requirement_count,graph_document_node_count,source_url,source_title,section_path,source_document_id,chunk_id,evidence_text
위생등급 지정과 관련된 전문인력의 양성 및 교육ㆍ훈련,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,law_식품위생법_시행령,evchunk_760ffaafe150d4,3. 3. 위생등급 지정과 관련된 전문인력의 양성 및 교육ㆍ훈련
위생등급 지정서,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품안심업소 지정,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,2,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=4,식품안심업소 지정,"식품안심업소 지정 > 위생등급의 지정 절차 지정 대상 식품의약품안전처장, 특별시장·광역시장·특별자치시장·도지사·특별자치도지사(이하 ""시·도지사""라 함) 또는 시장·군수·",easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_4,evchunk_c74dbe8fc128fb,위생등급 지정서 및 표지판 발급 한국식품안전관리인증원은 신청을 받은 날부터 60일 이내에 위에 따라 평가한 결과를 바탕으로 지정기준에 충족된 경우 위생등급을 지정하고 신청인에게 위생등급 지정서( 「식품위생법 시행규칙」 별지 제51호의4서식 )를 발급해야 합니다
위생등급 지정서( 「식품위생법 시행규칙」 별지 제51호의4서식 ),식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품안심업소 지정,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=4,식품안심업소 지정,식품안심업소 지정 > 지정 유효기간 유효기간 위생등급의 유효기간은 위생등급을 지정한 날부터 3년으로 합니다( 「식품위생법」 제47조의2,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_4,evchunk_ef42a4b7edad92,위생등급 지정서( 「식품위생법 시행규칙」 별지 제51호의4서식 )를 발급해야 합니다
위생등급 지정신청서,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품안심업소 지정,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=4,식품안심업소 지정,"식품안심업소 지정 > 위생등급의 지정 절차 지정 대상 식품의약품안전처장, 특별시장·광역시장·특별자치시장·도지사·특별자치도지사(이하 ""시·도지사""라 함) 또는 시장·군수·",easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_4,evchunk_c74dbe8fc128fb,위생등급 지정신청서( 「식품위생법 시행규칙」 별지 제51호의3서식 )에 영업신고증 첨부하여 한국식품안전관리인증원에 제출해야 합니다
위생등급 지정에 관한 업무의 위탁 관련 규정,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,law_식품위생법_시행령,evchunk_760ffaafe150d4,"식품의약품안전처장, 시ㆍ도지사 또는 시장ㆍ군수ㆍ구청장은 법 제47조의2제10항에 따라 위생등급 지정에 관한 업무 중 다음 각 호의 업무를 「한국식품안전관리인증원의 설립 및 운영에 관한 법률」에 따른 한국식품안전관리인증원에 위탁한다."
위생등급 지정에 관한 정보의 수집ㆍ제공 및 홍보,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,law_식품위생법_시행령,evchunk_760ffaafe150d4,4. 4. 위생등급 지정에 관한 정보의 수집ㆍ제공 및 홍보
위생등급 지정에 관한 조사ㆍ연구 사업,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,law_식품위생법_시행령,evchunk_760ffaafe150d4,5. 5. 위생등급 지정에 관한 조사ㆍ연구 사업
위생등급 지정을 받았거나 받으려는 식품접객영업자에 대한 기술지원,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,law_식품위생법_시행령,evchunk_760ffaafe150d4,1. 1. 위생등급 지정을 받았거나 받으려는 식품접객영업자에 대한 기술지원
위생등급 지정을 위한 식품접객업소의 위생상태 평가,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,식품위생법 시행령 제32조 위생등급 지정에 관한 업무의 위탁,law_식품위생법_시행령,evchunk_760ffaafe150d4,2. 2. 위생등급 지정을 위한 식품접객업소의 위생상태 평가
위생증명서 또는 검사증명서,식품영업 운영/변경,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서 또는 관련 운영 기준 담당기관,food_business_report,food_hygiene,커피 및 부자재의 구입,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=4&cnpClsNo=1,커피 및 부자재의 구입,커피 및 부자재의 구입 > 원두 등을 직접 수입하여 판매할 경우에 참고하세요. 원두 등을 직접 수입하는 경우,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_4_cnpClsNo_1,evchunk_6e2e114d2c5ae2,"√ 위생증명서 또는 검사증명서(수출국 정부와 증명서 첨부에 관하여 협약 등을 체결한 국가로부터 수입하는 수산물의 경우만 하며, 식품의약품안전처장이 인정하는 통신망을 통해 수출국 정보기관에서 발급한 증명서를 확인할 수 있는 경우는 제외함)"
위임인의 자필서명이 있는 위임인의 신분증명서 사본 및 위임장,본인확인,신청인 본인 준비,방문 신청 시 지참 또는 온라인 본인인증,자치구 식품위생 담당부서 또는 관련 운영 기준 담당기관,food_business_report,food_hygiene,식품위생법 시행규칙 제48조 영업자 지위승계 신고,방문 접수 또는 본인확인 시,신청자 본인 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제48조 영업자 지위승계 신고,식품위생법 시행규칙 제48조 영업자 지위승계 신고,law_식품위생법_시행규칙,evchunk_d75c868965ed8f,위임인의 자필서명이 있는 위임인의 신분증명서 사본 및 위임장 2.
위임장 및 위임인의 신분증명서 사본,본인확인,신청인 본인 준비,방문 신청 시 지참 또는 온라인 본인인증,자치구 식품위생 담당부서,food_admin_disposition_history,food_hygiene,영업자 지위승계 신고,방문 접수 또는 본인확인 시,신청자 본인 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=5&cciNo=2&cnpClsNo=1,영업자 지위의 승계,영업자 지위의 승계 > 영업자 지위승계 신고 지위승계 신고 영업자의 지위를 승계한 자는 1개월 이내에 그,easylaw_839_body_ov_csmSeq_839_ccfNo_5_cciNo_2_cnpClsNo_1,evchunk_c8a0235b5f0688,위임인의 자필서명이 있는 위임인의 신분증명서 사본 및 위임장(양수인이 영업자 지위승계 신고를 위임한 경우)
위치도 및 평면도,도로점용,정부24 또는 자치구 도로점용 담당부서,온라인 신청 또는 방문 제출,자치구 도로점용 담당부서,road_occupation_permit,road_occupation,도로점용허가,도로·보도 공간 사용 전,"점용 위치·면적·기간, 굴착 여부 확인",1,1,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=15000000209&HighCtgCD=A09006,도로점용허가,도로점용허가 > 근거법령,gov24_road_occupation_permit,evchunk_5d22f8f03bf0a4,근거법령 도로법 ( 제61조 ) 도로법 시행령 ( 제54조 제1항 ) 도로법 시행규칙 ( 제26조 별지 제24호 ) 제도를 담당하는 기관 : 국토교통부 도로관리과 위 담당부서와 전화번호는 이 민원의 제도를 담당하고 있는 (중앙)행정기관입니다. 개별 민원에 대한 문의 사항은 접수·처리기관(관할처리기관)과 연락하시기 바랍니다.
유선 또는 도선사업 면허증 또는 신고필증,식품영업신고,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품관련영업신고,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=14600000021&HighCtgCD=A09006&tp_seq=02,식품관련영업신고,식품관련영업신고 > 민원인이 제출해야하는 서류 > 유선 또는 도선사업 면허증 또는 신고필증,gov24_food_business_report,evchunk_gov24_food_business_required_05,"유선 또는 도선사업 면허증 또는 신고필증 1부(수상구조물로 된 유선장 또는 도선장에 「식품위생법 시행령」 제21조제8호가목의 휴게음식점영업, 같은 호 나목의 일반음식점영업 및 같은 호 바목의 제과점영업을 하려는 경우만 해당합니다.)"
유선 및 도선사업 면허증 또는 신고필증,식품영업신고,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서 또는 관할 세무서; 자치구 식품위생 담당부서,food_business_report,food_hygiene,영업신고 및 사업자등록; 영업허가,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,2,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=1,영업신고 및 사업자등록,영업신고 및 사업자등록 > 커피전문점은 휴게음식점으로서 영업신고를 해야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_5e7807782c24ca,"√ 유선 및 도선사업 면허증 또는 신고필증(수상구조물로 된 유선장 및 도선장에서 휴게음식점영업, 일반음식점영업, 제과점영업을 하려는 경우만 해당)"
유지ㆍ관리 방법에 관한 설명서,도로점용,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 도로점용 담당부서,road_occupation_permit,road_occupation,도로법 시행령 제89조 타공작물의 관리자 등에 대한 비용 부담의 명령,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,2,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제89조 타공작물의 관리자 등에 대한 비용 부담의 명령,도로법 시행령 제89조 타공작물의 관리자 등에 대한 비용 부담의 명령,law_도로법_시행령,evchunk_7d20c049351f34,도로관리청이 법 제89조제2항에 따라 해당 타공작물의 관리자에게 도로에 관한 비용의 일부를 부담시키려는 경우에는 국토교통부령으로 정하는 비용 부담 명령서에 설계도서 또는 유지ㆍ관리 방법에 관한 설명서를 첨부하여야 한다.
음식점 영업 가능 입지 관련 문서,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,음식점 영업이 가능한 입지,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=2&cciNo=1&cnpClsNo=1,음식점 영업이 가능한 입지,음식점 영업이 가능한 입지 > 음식점 영업이 가능한 입지,easylaw_839_body_ov_csmSeq_839_ccfNo_2_cciNo_1_cnpClsNo_1,evchunk_8ffd7872cbd3dc,음식점을 창업하기 위해 점포의 입지를 선정할 때는 해당 점포가 위치한 지역의 음식점 창업 여부 및 창업하려는 업종이 해당 건축물의 용도에 적합한지 여부를 확인해야 합니다.
